TIME_STAMP	Qualcomm Lte/LteAdv LL1 PUCCH CSF(Per TTI) Pri. Component Carrier System Frame Number	Qualcomm Lte/LteAdv LL1 PUCCH CSF(Per TTI) Pri. Component Carrier System Subframe Number	Qualcomm Lte/LteAdv LL1 PUCCH CSF(Per TTI) Pri. Component Carrier CQI CW0	Qualcomm Lte/LteAdv LL1 PUCCH CSF(Per TTI) Pri. Component Carrier Rank Index	Qualcomm Lte/LteAdv LL1 PUSCH CSF(Per TTI) Pri. Component Carrier System Frame Number	Qualcomm Lte/LteAdv LL1 PUSCH CSF(Per TTI) Pri. Component Carrier System Subframe Number	Qualcomm Lte/LteAdv LL1 PUSCH CSF(Per TTI) Pri. Component Carrier WideBand CQI CW0	Qualcomm Lte/LteAdv LL1 PUSCH CSF(Per TTI) Pri. Component Carrier Rank Index
2021-02-08 19:31:26.778006	144	1		Rank1				
2021-02-08 19:31:26.973870	148	1	15					
2021-02-08 19:31:27.179959	212	1	15					
2021-02-08 19:31:27.180043					212	5	15	Rank1
2021-02-08 19:31:27.180105					213	0	15	Rank1
2021-02-08 19:31:27.183568					213	4	15	Rank1
2021-02-08 19:31:27.183622					213	8	15	Rank1
2021-02-08 19:31:27.187709					214	2	15	Rank1
2021-02-08 19:31:27.187799					214	6	15	Rank1
2021-02-08 19:31:27.187940					215	0	15	Rank1
2021-02-08 19:31:27.187957					215	4	15	Rank1
2021-02-08 19:31:27.189738					215	8	15	Rank1
2021-02-08 19:31:27.214437	216	1		Rank1				
2021-02-08 19:31:27.214508					216	3	15	Rank1
2021-02-08 19:31:27.214636					216	8	15	Rank1
2021-02-08 19:31:27.217192					217	3	15	Rank1
2021-02-08 19:31:27.217344					217	8	15	Rank1
2021-02-08 19:31:27.233782					218	3	15	Rank1
2021-02-08 19:31:27.233939					218	8	15	Rank1
2021-02-08 19:31:27.238694					219	6	15	Rank1
2021-02-08 19:31:27.238748	220	1	15					
2021-02-08 19:31:27.238759					220	4	15	Rank1
2021-02-08 19:31:27.238953					221	3	15	Rank1
2021-02-08 19:31:27.265376					222	0	15	Rank1
2021-02-08 19:31:27.268007					222	8	15	Rank1
2021-02-08 19:31:27.314104					223	6	15	Rank1
2021-02-08 19:31:27.314223	224	1		Rank1				
2021-02-08 19:31:27.314247					224	5	15	Rank1
2021-02-08 19:31:27.355171					227	8	15	Rank1
2021-02-08 19:31:27.355210	228	1	15					
2021-02-08 19:31:27.355349					229	5	15	Rank1
2021-02-08 19:31:27.369023	232	1		Rank1				
2021-02-08 19:31:27.373278					233	0	15	Rank1
2021-02-08 19:31:27.373573					234	5	15	Rank1
2021-02-08 19:31:27.413049					235	0	15	Rank1
2021-02-08 19:31:27.417238	236	1	15					
2021-02-08 19:31:27.469889					238	8	15	Rank1
2021-02-08 19:31:27.469999					239	5	15	Rank1
2021-02-08 19:31:27.471889	240	1		Rank1				
2021-02-08 19:31:27.554006	244	1	15					
2021-02-08 19:31:27.589536	248	1		Rank1				
2021-02-08 19:31:27.593352	252	1	15					
2021-02-08 19:31:27.879172	256	1		Rank1				
2021-02-08 19:31:28.222663	260	1	15					
2021-02-08 19:31:28.614172					353	9	15	Rank1
2021-02-08 19:31:28.614189					354	4	15	Rank1
2021-02-08 19:31:28.614246	356	1	15					
2021-02-08 19:31:28.751467	360	1		Rank1				
2021-02-08 19:31:28.754420	364	1	15					
2021-02-08 19:31:28.754500	368	1		Rank1				
2021-02-08 19:31:29.094223	372	1	15					
2021-02-08 19:31:29.632887					451	3	15	Rank1
2021-02-08 19:31:29.632899	452	1	15					
2021-02-08 19:31:29.636631	456	1		Rank1				
2021-02-08 19:31:29.636802	460	1	15					
2021-02-08 19:31:29.912947	464	1		Rank1				
2021-02-08 19:31:30.138258	468	1	15					
2021-02-08 19:31:30.672577					547	6	15	Rank1
2021-02-08 19:31:30.672590	548	1	15					
2021-02-08 19:31:30.672750	552	1		Rank1				
2021-02-08 19:31:30.674251	556	1	15					
2021-02-08 19:31:30.932170	560	1		Rank1				
2021-02-08 19:31:31.210317	564	1	15					
2021-02-08 19:31:31.425762	612	1	15					
2021-02-08 19:31:31.425965	616	1		Rank1				
2021-02-08 19:31:31.450202	620	1	15					
2021-02-08 19:31:31.450444	624	1		Rank1				
2021-02-08 19:31:31.738765	628	1	15					
2021-02-08 19:31:31.852139					674	3	15	Rank1
2021-02-08 19:31:31.855557	676	1	15					
2021-02-08 19:31:32.082637	680	1		Rank1				
2021-02-08 19:31:32.087098	684	1	13					
2021-02-08 19:31:32.087292	688	1		Rank1				
2021-02-08 19:31:32.378617	692	1	15					
2021-02-08 19:31:32.847019					770	8	15	Rank1
2021-02-08 19:31:32.847042	772	1	15					
2021-02-08 19:31:32.910293	776	1		Rank1				
2021-02-08 19:31:32.910481	780	1	15					
2021-02-08 19:31:32.913707	784	1		Rank1				
2021-02-08 19:31:33.338378	788	1	15					
2021-02-08 19:31:33.745732					866	0	15	Rank1
2021-02-08 19:31:33.745860					867	4	15	Rank1
2021-02-08 19:31:33.745871	868	1	15					
2021-02-08 19:31:34.663143	960	1	15					
2021-02-08 19:31:34.677327	964	1	15					
2021-02-08 19:31:34.705018					966	3	15	Rank1
2021-02-08 19:31:34.705150					966	8	15	Rank1
2021-02-08 19:31:34.705231	968	1		Rank1				
2021-02-08 19:31:34.729000					968	3	15	Rank1
2021-02-08 19:31:34.731203					968	8	15	Rank1
2021-02-08 19:31:34.731252					969	3	15	Rank1
2021-02-08 19:31:34.731426					969	8	15	Rank1
2021-02-08 19:31:34.750989					970	3	15	Rank1
2021-02-08 19:31:34.754184					970	8	15	Rank1
2021-02-08 19:31:34.754233					971	3	15	Rank1
2021-02-08 19:31:34.756873					971	8	15	Rank1
2021-02-08 19:31:34.756895	972	1	15					
2021-02-08 19:31:34.757127					972	4	15	Rank1
2021-02-08 19:31:34.765032					972	8	15	Rank1
2021-02-08 19:31:34.765153					973	3	15	Rank1
2021-02-08 19:31:34.770043					973	9	15	Rank1
2021-02-08 19:31:34.770069					974	3	15	Rank1
2021-02-08 19:31:34.824760					974	9	15	Rank1
2021-02-08 19:31:34.824974					975	3	15	Rank1
2021-02-08 19:31:34.825010	976	1		Rank1				
2021-02-08 19:31:34.828256					976	3	15	Rank1
2021-02-08 19:31:34.828263					976	8	15	Rank1
2021-02-08 19:31:34.828467					977	5	13	Rank1
2021-02-08 19:31:34.947186					978	6	14	Rank1
2021-02-08 19:31:34.947207	980	1	15					
2021-02-08 19:31:34.950827					983	6	15	Rank1
2021-02-08 19:31:34.950841	984	1		Rank1				
2021-02-08 19:31:34.951074	988	1	15					
2021-02-08 19:31:35.146266	992	1		Rank1				
2021-02-08 19:31:35.147986	996	1	15					
2021-02-08 19:31:35.403784	1000	1		Rank1				
2021-02-08 19:31:35.783299	0	0		Rank1				
2021-02-08 19:31:35.787982	0	1		Rank1				
2021-02-08 19:31:35.788098	0	0		Rank1				
2021-02-08 19:31:35.788273	32	1		Rank1				
2021-02-08 19:31:36.004080	0	0		Rank1				
2021-02-08 19:31:36.004306	64	1		Rank1				
2021-02-08 19:31:36.004573					65	5	15	Rank1
2021-02-08 19:31:36.229187	68	1	15					
2021-02-08 19:31:36.229424	72	1		Rank1				
2021-02-08 19:31:36.234035	76	1	15					
2021-02-08 19:31:36.236012	80	1		Rank1				
2021-02-08 19:31:36.236212	84	1	15					
2021-02-08 19:31:36.481671	0	0		Rank1				
2021-02-08 19:31:36.481695	96	1		Rank1				
2021-02-08 19:31:36.897113	0	0		Rank1				
2021-02-08 19:31:36.897196	128	1		Rank1				
2021-02-08 19:31:36.897348	0	0		Rank1				
2021-02-08 19:31:37.040739	160	1		Rank1				
2021-02-08 19:31:37.040947					162	1	15	Rank1
2021-02-08 19:31:37.043915	164	1	15					
2021-02-08 19:31:37.044163	168	1		Rank1				
2021-02-08 19:31:37.046930	172	1	15					
2021-02-08 19:31:37.412996	176	1		Rank1				
2021-02-08 19:31:37.418748	180	1	15					
2021-02-08 19:31:37.418827	0	0		Rank1				
2021-02-08 19:31:37.808916	192	1		Rank1				
2021-02-08 19:31:38.128136	0	0		Rank1				
2021-02-08 19:31:38.248736	224	1		Rank1				
2021-02-08 19:31:38.248873	0	0		Rank1				
2021-02-08 19:31:38.252216	0	0		Rank1				
2021-02-08 19:31:38.252391					289	3	15	Rank1
2021-02-08 19:31:38.252522	292	1	15					
2021-02-08 19:31:38.478571	296	1		Rank1				
2021-02-08 19:31:38.478936	300	1	15					
2021-02-08 19:31:38.479161	304	1		Rank1				
2021-02-08 19:31:38.768041	308	1	15					
2021-02-08 19:31:39.088124	0	0		Rank1				
2021-02-08 19:31:39.252140	0	0		Rank1				
2021-02-08 19:31:39.252287	0	0		Rank1				
2021-02-08 19:31:39.255427					385	9	15	Rank1
2021-02-08 19:31:39.255575	388	1	15					
2021-02-08 19:31:39.540304	392	1		Rank1				
2021-02-08 19:31:39.544608	396	1	15					
2021-02-08 19:31:39.544841	400	1		Rank1				
2021-02-08 19:31:39.548044	404	1	15					
2021-02-08 19:31:39.548122	0	0		Rank1				
2021-02-08 19:31:39.735502	0	0		Rank1				
2021-02-08 19:31:39.735618	420	1	11					
2021-02-08 19:31:39.735653	424	1		Rank1				
2021-02-08 19:31:40.049975	428	1	11					
2021-02-08 19:31:40.051352	0	0		Rank1				
2021-02-08 19:31:40.154500					482	6	15	Rank1
2021-02-08 19:31:40.158255	484	1	15					
2021-02-08 19:31:40.158530	488	1		Rank1				
2021-02-08 19:31:40.390734	492	1	15					
2021-02-08 19:31:40.395906	496	1		Rank1				
2021-02-08 19:31:40.396176	500	1	13					
2021-02-08 19:31:40.904830	0	0		Rank1				
2021-02-08 19:31:41.328420	0	0		Rank1				
2021-02-08 19:31:41.432796	0	0		Rank1				
2021-02-08 19:31:41.432901	0	0		Rank1				
2021-02-08 19:31:41.437088					609	1	15	Rank1
2021-02-08 19:31:41.437215	612	1	15					
2021-02-08 19:31:41.547682	616	1		Rank1				
2021-02-08 19:31:41.551206	620	1	15					
2021-02-08 19:31:41.551360	624	1		Rank1				
2021-02-08 19:31:41.663968	628	1	15					
2021-02-08 19:31:41.675916	632	1		Rank1				
2021-02-08 19:31:41.677966	636	1	13					
2021-02-08 19:31:41.873307	640	1		Rank1				
2021-02-08 19:31:41.876154	644	1	15					
2021-02-08 19:31:41.876189	0	0		Rank1				
2021-02-08 19:31:41.927934					659	9	15	Rank1
2021-02-08 19:31:41.927955	660	1	15					
2021-02-08 19:31:41.927971					660	4	15	Rank1
2021-02-08 19:31:41.985489	664	1		Rank1				
2021-02-08 19:31:41.985695					665	4	15	Rank1
2021-02-08 19:31:41.988245	668	1	15					
2021-02-08 19:31:42.095407	672	1		Rank1				
2021-02-08 19:31:42.095592	676	1	15					
2021-02-08 19:31:42.098401	680	1		Rank1				
2021-02-08 19:31:42.193101	684	1	15					
2021-02-08 19:31:42.194841	688	1		Rank1				
2021-02-08 19:31:42.195055	692	1	15					
2021-02-08 19:31:42.243721					695	8	15	Rank1
2021-02-08 19:31:42.243783	696	1		Rank1				
2021-02-08 19:31:42.243859					696	3	15	Rank1
2021-02-08 19:31:42.244975					696	8	15	Rank1
2021-02-08 19:31:42.245139					697	3	15	Rank1
2021-02-08 19:31:42.246911					697	8	15	Rank1
2021-02-08 19:31:42.247076					698	4	15	Rank1
2021-02-08 19:31:42.247111					698	8	15	Rank1
2021-02-08 19:31:42.277840					699	3	15	Rank1
2021-02-08 19:31:42.281182					699	9	15	Rank1
2021-02-08 19:31:42.281217	700	1	15					
2021-02-08 19:31:42.281275					700	5	15	Rank1
2021-02-08 19:31:42.293218					700	9	15	Rank1
2021-02-08 19:31:42.293304					701	4	15	Rank1
2021-02-08 19:31:42.293379					701	8	15	Rank1
2021-02-08 19:31:42.293588					702	5	15	Rank1
2021-02-08 19:31:42.296886					702	9	15	Rank1
2021-02-08 19:31:42.313595					703	4	15	Rank1
2021-02-08 19:31:42.313880					703	9	15	Rank1
2021-02-08 19:31:42.313897	704	1		Rank1				
2021-02-08 19:31:42.316724					704	5	15	Rank1
2021-02-08 19:31:42.317096					705	0	15	Rank1
2021-02-08 19:31:42.339311					705	4	15	Rank1
2021-02-08 19:31:42.348316					705	9	15	Rank1
2021-02-08 19:31:42.348586					706	3	15	Rank1
2021-02-08 19:31:42.348614					706	8	15	Rank1
2021-02-08 19:31:42.384189					707	9	15	Rank1
2021-02-08 19:31:42.384276	708	1	15					
2021-02-08 19:31:42.425889					710	8	15	Rank1
2021-02-08 19:31:42.426045					711	4	15	Rank1
2021-02-08 19:31:42.426082					711	8	15	Rank1
2021-02-08 19:31:42.429664	712	1		Rank1				
2021-02-08 19:31:42.429739					712	4	15	Rank1
2021-02-08 19:31:42.429813					713	0	15	Rank1
2021-02-08 19:31:42.430005					713	4	15	Rank1
2021-02-08 19:31:42.488363					715	9	15	Rank1
2021-02-08 19:31:42.488379	716	1	15					
2021-02-08 19:31:42.505842	720	1		Rank1				
2021-02-08 19:31:42.508104					720	9	15	Rank1
2021-02-08 19:31:42.511226	724	1	15					
2021-02-08 19:31:42.511395					724	3	15	Rank1
2021-02-08 19:31:42.563632					726	1	15	Rank1
2021-02-08 19:31:42.564112	728	1		Rank1				
2021-02-08 19:31:42.601712					731	8	15	Rank1
2021-02-08 19:31:42.601766	732	1	15					
2021-02-08 19:31:42.628506					733	9	15	Rank1
2021-02-08 19:31:42.686598	736	1		Rank1				
2021-02-08 19:31:42.690190					738	1	15	Rank1
2021-02-08 19:31:42.736010	740	1	15					
2021-02-08 19:31:42.736096					741	5	15	Rank1
2021-02-08 19:31:42.739009					743	6	15	Rank1
2021-02-08 19:31:42.739052	744	1		Rank1				
2021-02-08 19:31:42.778014	748	1	15					
2021-02-08 19:31:42.841742					749	3	8	Rank1
2021-02-08 19:31:42.844415	752	1		Rank1				
2021-02-08 19:31:42.895257	756	1	15					
2021-02-08 19:31:42.895408					757	1	15	Rank1
2021-02-08 19:31:42.898319					759	6	15	Rank1
2021-02-08 19:31:42.975623	760	1		Rank1				
2021-02-08 19:31:42.978527	764	1	15					
2021-02-08 19:31:42.982245	768	1		Rank1				
2021-02-08 19:31:43.047263	772	1	14					
2021-02-08 19:31:43.071781	776	1		Rank1				
2021-02-08 19:31:43.075187					779	1	13	Rank1
2021-02-08 19:31:43.075365	780	1	13					
2021-02-08 19:31:43.140075					782	1	12	Rank1
2021-02-08 19:31:43.145584	784	1		Rank1				
2021-02-08 19:31:43.202039	788	1	13					
2021-02-08 19:31:43.205256	792	1		Rank1				
2021-02-08 19:31:43.253107	796	1	13					
2021-02-08 19:31:43.262410					799	9	15	Rank1
2021-02-08 19:31:43.312221	800	1		Rank1				
2021-02-08 19:31:43.312248					800	5	15	Rank1
2021-02-08 19:31:43.312307					801	3	15	Rank1
2021-02-08 19:31:43.312421					802	3	15	Rank1
2021-02-08 19:31:43.355088	804	1	15					
2021-02-08 19:31:43.359315					807	4	15	Rank1
2021-02-08 19:31:43.359472	808	1		Rank1				
2021-02-08 19:31:43.421070					810	4	15	Rank1
2021-02-08 19:31:43.427238	812	1	15					
2021-02-08 19:31:43.427268					812	4	15	Rank1
2021-02-08 19:31:43.507719	816	1		Rank1				
2021-02-08 19:31:43.546028	820	1	15					
2021-02-08 19:31:43.549341	824	1		Rank1				
2021-02-08 19:31:43.564303	828	1	12					
2021-02-08 19:31:43.564406					828	8	15	Rank1
2021-02-08 19:31:43.599424	832	1		Rank1				
2021-02-08 19:31:43.682096					833	1	15	Rank1
2021-02-08 19:31:43.685165					835	0	15	Rank1
2021-02-08 19:31:43.685376	836	1	15					
2021-02-08 19:31:43.735579					838	3	15	Rank1
2021-02-08 19:31:43.736013	840	1		Rank1				
2021-02-08 19:31:43.736026					841	4	15	Rank1
2021-02-08 19:31:43.739246					843	3	15	Rank1
2021-02-08 19:31:43.772193					844	0	15	Rank1
2021-02-08 19:31:43.772201	844	1	15					
2021-02-08 19:31:43.772239					844	8	15	Rank1
2021-02-08 19:31:43.775182					846	3	15	Rank1
2021-02-08 19:31:43.775305	848	1		Rank1				
2021-02-08 19:31:43.778852					848	3	15	Rank1
2021-02-08 19:31:43.823701					849	8	15	Rank1
2021-02-08 19:31:43.823744					850	8	15	Rank1
2021-02-08 19:31:43.823833					851	5	15	Rank1
2021-02-08 19:31:43.823858					851	9	15	Rank1
2021-02-08 19:31:43.823865	852	1	15					
2021-02-08 19:31:43.823933					853	6	15	Rank1
2021-02-08 19:31:43.895571					854	8	15	Rank1
2021-02-08 19:31:43.895613	856	1		Rank1				
2021-02-08 19:31:43.900935					859	8	15	Rank1
2021-02-08 19:31:43.900970	860	1	15					
2021-02-08 19:31:43.931229	864	1		Rank1				
2021-02-08 19:31:43.934147					864	8	15	Rank1
2021-02-08 19:31:43.972663	868	1	15					
2021-02-08 19:31:44.046438	872	1		Rank1				
2021-02-08 19:31:44.046473					873	4	15	Rank1
2021-02-08 19:31:44.048818					874	5	15	Rank1
2021-02-08 19:31:44.133671	876	1	15					
2021-02-08 19:31:44.133827					878	4	15	Rank1
2021-02-08 19:31:44.133913	880	1		Rank1				
2021-02-08 19:31:44.171761					881	8	15	Rank1
2021-02-08 19:31:44.171933					883	4	15	Rank1
2021-02-08 19:31:44.175307	884	1	15					
2021-02-08 19:31:44.175514					886	3	15	Rank1
2021-02-08 19:31:44.275650	888	1		Rank1				
2021-02-08 19:31:44.275686					889	1	15	Rank1
2021-02-08 19:31:44.278372	892	1	15					
2021-02-08 19:31:44.278583					894	8	15	Rank1
2021-02-08 19:31:44.278621	896	1		Rank1				
2021-02-08 19:31:44.412680					897	6	15	Rank1
2021-02-08 19:31:44.412773					898	9	15	Rank1
2021-02-08 19:31:44.415600	900	1	15					
2021-02-08 19:31:44.415801	904	1		Rank1				
2021-02-08 19:31:44.814773	908	1	15					
2021-02-08 19:31:44.823421	912	1		Rank1				
2021-02-08 19:31:44.823647	916	1	15					
2021-02-08 19:31:44.990688	0	0		Rank1				
2021-02-08 19:31:44.990772	0	0		Rank1				
2021-02-08 19:31:44.993928	0	0		Rank1				
2021-02-08 19:31:44.994023	964	1	13					
2021-02-08 19:31:44.997276	968	1		Rank1				
2021-02-08 19:31:44.997284					968	3	12	Rank1
2021-02-08 19:31:45.131800	972	1	12					
2021-02-08 19:31:45.134928	976	1		Rank1				
2021-02-08 19:31:45.135132	980	1	12					
2021-02-08 19:31:45.332291	984	1		Rank1				
2021-02-08 19:31:45.634040	0	0		Rank1				
2021-02-08 19:31:45.634093	0	0		Rank1				
2021-02-08 19:31:45.634313					1	5	15	Rank1
2021-02-08 19:31:45.701414	4	1	15					
2021-02-08 19:31:45.701769	8	1		Rank1				
2021-02-08 19:31:45.704512	12	1	15					
2021-02-08 19:31:45.707549	16	1		Rank1				
2021-02-08 19:31:45.929208	20	1	15					
2021-02-08 19:31:46.182885	0	0		Rank1				
2021-02-08 19:31:46.182942	24	1		Rank1				
2021-02-08 19:31:46.183080	0	0		Rank1				
2021-02-08 19:31:46.240777	64	1		Rank1				
2021-02-08 19:31:46.240926					66	1	15	Rank1
2021-02-08 19:31:46.240975					66	8	15	Rank1
2021-02-08 19:31:46.240995	68	1	15					
2021-02-08 19:31:46.248733					70	8	15	Rank1
2021-02-08 19:31:46.248777					71	3	15	Rank1
2021-02-08 19:31:46.248900					72	0	15	Rank1
2021-02-08 19:31:46.248905	72	1		Rank1				
2021-02-08 19:31:46.299337					75	0	14	Rank1
2021-02-08 19:31:46.299466	76	1	15					
2021-02-08 19:31:46.299484					76	3	15	Rank1
2021-02-08 19:31:46.301342					79	0	15	Rank1
2021-02-08 19:31:46.340552	80	1		Rank1				
2021-02-08 19:31:46.343756					81	3	15	Rank1
2021-02-08 19:31:46.343953					82	9	15	Rank1
2021-02-08 19:31:46.425075	84	1	15					
2021-02-08 19:31:46.428419					86	1	15	Rank1
2021-02-08 19:31:46.428461					86	8	15	Rank1
2021-02-08 19:31:46.428488	88	1		Rank1				
2021-02-08 19:31:46.535179	92	1	15					
2021-02-08 19:31:46.538139					93	9	15	Rank1
2021-02-08 19:31:46.538309	96	1		Rank1				
2021-02-08 19:31:46.635236					98	1	15	Rank1
2021-02-08 19:31:46.635426	100	1	15					
2021-02-08 19:31:46.638098	104	1		Rank1				
2021-02-08 19:31:46.934050	108	1	15					
2021-02-08 19:31:47.090250	112	1		Rank1				
2021-02-08 19:31:47.091942	116	1	15					
2021-02-08 19:31:47.092128	0	0		Rank1				
2021-02-08 19:31:47.092228	0	0		Rank1				
2021-02-08 19:31:47.796861	0	0		Rank1				
2021-02-08 19:31:47.797106	0	0		Rank1				
2021-02-08 19:31:47.800390					225	3	15	Rank1
2021-02-08 19:31:47.800576	228	1	15					
2021-02-08 19:31:47.931735	232	1		Rank1				
2021-02-08 19:31:47.935156	236	1	15					
2021-02-08 19:31:47.935350	240	1		Rank1				
2021-02-08 19:31:48.371033	244	1	15					
2021-02-08 19:31:48.371066	0	0		Rank1				
2021-02-08 19:31:48.371260	0	0		Rank1				
2021-02-08 19:31:48.774812	0	0		Rank1				
2021-02-08 19:31:48.777840					321	9	15	Rank1
2021-02-08 19:31:48.777953	324	1	15					
2021-02-08 19:31:48.909840	328	1		Rank1				
2021-02-08 19:31:48.912501	332	1	15					
2021-02-08 19:31:48.912647	336	1		Rank1				
2021-02-08 19:31:49.648424	340	1	15					
2021-02-08 19:31:49.650887	0	0		Rank1				
2021-02-08 19:31:49.650960	0	0		Rank1				
2021-02-08 19:31:49.651135	0	0		Rank1				
2021-02-08 19:31:49.754273					418	5	15	Rank1
2021-02-08 19:31:49.754301	420	1	15					
2021-02-08 19:31:49.757179	424	1		Rank1				
2021-02-08 19:31:49.862054	428	1	15					
2021-02-08 19:31:49.864698	432	1		Rank1				
2021-02-08 19:31:49.911717	436	1	15					
2021-02-08 19:31:49.915051	440	1		Rank1				
2021-02-08 19:31:49.933997					440	5	15	Rank1
2021-02-08 19:31:49.934027					440	9	15	Rank1
2021-02-08 19:31:49.934074					441	3	15	Rank1
2021-02-08 19:31:49.936186					441	8	15	Rank1
2021-02-08 19:31:49.936393					442	3	15	Rank1
2021-02-08 19:31:49.946809					442	8	15	Rank1
2021-02-08 19:31:49.946982					443	3	13	Rank1
2021-02-08 19:31:49.949692					443	8	13	Rank1
2021-02-08 19:31:49.949978	444	1	13					
2021-02-08 19:31:49.949985					444	3	13	Rank1
2021-02-08 19:31:49.950021					444	8	13	Rank1
2021-02-08 19:31:49.975656					445	3	13	Rank1
2021-02-08 19:31:49.978543					445	8	13	Rank1
2021-02-08 19:31:49.978744					446	3	13	Rank1
2021-02-08 19:31:49.980856					446	8	13	Rank1
2021-02-08 19:31:49.980893					447	3	13	Rank1
2021-02-08 19:31:50.030085	448	1		Rank1				
2021-02-08 19:31:50.032292					448	4	14	Rank1
2021-02-08 19:31:50.090905					450	5	14	Rank1
2021-02-08 19:31:50.090931					450	9	15	Rank1
2021-02-08 19:31:50.093134	452	1	15					
2021-02-08 19:31:50.130374					455	5	14	Rank1
2021-02-08 19:31:50.130484	456	1		Rank1				
2021-02-08 19:31:50.205390	460	1	13					
2021-02-08 19:31:50.208303	464	1		Rank1				
2021-02-08 19:31:50.313938	468	1	15					
2021-02-08 19:31:50.317874	472	1		Rank1				
2021-02-08 19:31:50.607345	0	0		Rank1				
2021-02-08 19:31:50.927054	0	0		Rank1				
2021-02-08 19:31:51.011620	0	0		Rank1				
2021-02-08 19:31:51.011818					545	1	13	Rank1
2021-02-08 19:31:51.015172	548	1	13					
2021-02-08 19:31:51.093026	552	1		Rank1				
2021-02-08 19:31:51.099896	556	1	15					
2021-02-08 19:31:51.249471	560	1		Rank1				
2021-02-08 19:31:51.373459	564	1	15					
2021-02-08 19:31:51.373603	0	0		Rank1				
2021-02-08 19:31:51.376612					576	9	13	Rank1
2021-02-08 19:31:51.870030	580	1	15					
2021-02-08 19:31:51.880431	584	1		Rank1				
2021-02-08 19:31:51.880598	588	1	15					
2021-02-08 19:31:51.883810	592	1		Rank1				
2021-02-08 19:31:51.988596	596	1	15					
2021-02-08 19:31:51.988618	0	0		Rank1				
2021-02-08 19:31:51.988744	0	0		Rank1				
2021-02-08 19:31:51.988828					641	8	15	Rank1
2021-02-08 19:31:51.991569	644	1	15					
2021-02-08 19:31:51.991768	648	1		Rank1				
2021-02-08 19:31:52.110122	652	1	15					
2021-02-08 19:31:52.113312	656	1		Rank1				
2021-02-08 19:31:52.357892	660	1	15					
2021-02-08 19:31:52.424779	0	0		Rank1				
2021-02-08 19:31:52.424862	0	0		Rank1				
2021-02-08 19:31:52.424923	688	1		Rank1				
2021-02-08 19:31:52.492018					690	8	14	Rank1
2021-02-08 19:31:52.492215					691	9	15	Rank1
2021-02-08 19:31:52.492222	692	1	15					
2021-02-08 19:31:52.494953					694	6	15	Rank1
2021-02-08 19:31:52.561534	696	1		Rank1				
2021-02-08 19:31:52.561637					696	8	14	Rank1
2021-02-08 19:31:52.561695					697	8	15	Rank1
2021-02-08 19:31:52.564811	700	1	15					
2021-02-08 19:31:52.576336					701	8	15	Rank1
2021-02-08 19:31:52.576350					702	5	15	Rank1
2021-02-08 19:31:52.576395	704	1		Rank1				
2021-02-08 19:31:52.578885					706	0	15	Rank1
2021-02-08 19:31:52.578901					706	4	15	Rank1
2021-02-08 19:31:52.578926					706	8	15	Rank1
2021-02-08 19:31:52.623593					707	6	15	Rank1
2021-02-08 19:31:52.623630	708	1	15					
2021-02-08 19:31:52.627692					709	3	15	Rank1
2021-02-08 19:31:52.680818					709	8	15	Rank1
2021-02-08 19:31:52.680848					710	3	15	Rank1
2021-02-08 19:31:52.680979					711	8	15	Rank1
2021-02-08 19:31:52.680997	712	1		Rank1				
2021-02-08 19:31:52.762990					713	5	15	Rank1
2021-02-08 19:31:52.763199	716	1	15					
2021-02-08 19:31:52.763223					716	8	15	Rank1
2021-02-08 19:31:52.766187	720	1		Rank1				
2021-02-08 19:31:52.883079					721	8	13	Rank1
2021-02-08 19:31:52.883230	724	1	13					
2021-02-08 19:31:52.886395	728	1		Rank1				
2021-02-08 19:31:53.023675	732	1	13					
2021-02-08 19:31:53.023854	736	1		Rank1				
2021-02-08 19:31:53.028018					738	3	15	Rank1
2021-02-08 19:31:53.028049					739	4	15	Rank1
2021-02-08 19:31:53.030807	740	1	15					
2021-02-08 19:31:53.031040	744	1		Rank1				
2021-02-08 19:31:53.083925	748	1	15					
2021-02-08 19:31:53.084082	752	1		Rank1				
2021-02-08 19:31:53.087283	756	1	15					
2021-02-08 19:31:53.210754	0	0		Rank1				
2021-02-08 19:31:53.210902	764	1	12					
2021-02-08 19:31:53.214521					766	1	12	Rank1
2021-02-08 19:31:53.214575	768	1		Rank1				
2021-02-08 19:31:53.335767	772	1	15					
2021-02-08 19:31:53.335815					773	6	15	Rank1
2021-02-08 19:31:53.337426	776	1		Rank1				
2021-02-08 19:31:53.481737	780	1	15					
2021-02-08 19:31:53.481856					781	1	15	Rank1
2021-02-08 19:31:53.482138	784	1		Rank1				
2021-02-08 19:31:53.486238	788	1	15					
2021-02-08 19:31:53.681243	792	1		Rank1				
2021-02-08 19:31:53.681518	796	1	15					
2021-02-08 19:31:54.123112	800	1		Rank1				
2021-02-08 19:31:54.123253	0	0		Rank1				
2021-02-08 19:31:54.193244	0	0		Rank1				
2021-02-08 19:31:54.333913					865	5	13	Rank1
2021-02-08 19:31:54.333941					866	3	13	Rank1
2021-02-08 19:31:54.334084	868	1	13					
2021-02-08 19:31:54.337561	872	1		Rank1				
2021-02-08 19:31:54.337783	876	1	15					
2021-02-08 19:31:54.768756	880	1		Rank1				
2021-02-08 19:31:55.090070	884	1	15					
2021-02-08 19:31:55.090135	0	0		Rank1				
2021-02-08 19:31:55.090305					896	5	13	Rank1
2021-02-08 19:31:55.090339	0	0		Rank1				
